# BUSCO version is: 5.2.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
545389at33208	Duplicated	TRINITY_DN3264_c0_g2_i4:171-776	260.0	166
545641at33208	Duplicated	TRINITY_DN5288_c0_g1_i1:110-547	214.4	121
545641at33208	Duplicated	TRINITY_DN5288_c0_g1_i4:110-547	214.4	121
545641at33208	Duplicated	TRINITY_DN5288_c0_g1_i5:110-547	214.4	121
545744at33208	Duplicated	TRINITY_DN2724_c0_g1_i3:343-657	104.7	91
545744at33208	Duplicated	TRINITY_DN2724_c0_g1_i5:94-408	104.7	91
545744at33208	Duplicated	TRINITY_DN2724_c0_g1_i6:94-408	104.7	91
545889at33208	Duplicated	TRINITY_DN24454_c0_g1_i1:132-743	160.7	134
545889at33208	Duplicated	TRINITY_DN24454_c0_g1_i2:80-625	139.0	113
546305at33208	Duplicated	TRINITY_DN18087_c0_g1_i1:508-1167	83.3	128
546305at33208	Duplicated	TRINITY_DN18087_c0_g1_i2:508-1167	83.3	128
546751at33208	Duplicated	TRINITY_DN34486_c0_g1_i10:129-953	248.8	164
546751at33208	Duplicated	TRINITY_DN34486_c0_g1_i11:129-953	248.8	164
546751at33208	Duplicated	TRINITY_DN34486_c0_g1_i14:129-953	248.8	164
546751at33208	Duplicated	TRINITY_DN34486_c0_g1_i6:129-953	248.8	164
547099at33208	Complete	TRINITY_DN3650_c0_g1_i1:443-1138	222.8	172
547341at33208	Complete	TRINITY_DN3882_c1_g1_i1:330-1040	220.4	175
547766at33208	Duplicated	TRINITY_DN709_c2_g1_i1:411-1157	235.5	159
547766at33208	Duplicated	TRINITY_DN709_c2_g1_i4:411-1157	235.5	159
548327at33208	Duplicated	TRINITY_DN1318_c1_g1_i1:254-1039	176.2	134
548327at33208	Duplicated	TRINITY_DN1318_c1_g1_i4:206-991	176.2	134
548327at33208	Duplicated	TRINITY_DN1318_c1_g1_i8:189-974	176.2	134
548327at33208	Duplicated	TRINITY_DN39425_c0_g1_i1:4-507	172.9	125
548444at33208	Complete	TRINITY_DN14185_c0_g1_i4:288-1199	262.1	242
548732at33208	Complete	TRINITY_DN13_c0_g1_i1:317-835	200.4	133
549156at33208	Complete	TRINITY_DN8321_c0_g1_i1:655-1140	227.2	137
549988at33208	Duplicated	TRINITY_DN9109_c0_g1_i2:155-907	99.7	164
549988at33208	Duplicated	TRINITY_DN9109_c0_g1_i3:159-911	99.7	164
549988at33208	Duplicated	TRINITY_DN9109_c0_g1_i4:159-911	99.7	164
551166at33208	Complete	TRINITY_DN5376_c0_g1_i1:115-540	159.2	100
551620at33208	Duplicated	TRINITY_DN20613_c0_g1_i2:111-1313	140.2	259
551620at33208	Duplicated	TRINITY_DN20613_c0_g1_i3:96-1298	140.2	259
551632at33208	Duplicated	TRINITY_DN26292_c0_g1_i1:98-742	252.0	178
551632at33208	Duplicated	TRINITY_DN26292_c0_g1_i3:124-768	252.0	178
551831at33208	Duplicated	TRINITY_DN2418_c0_g1_i1:395-1708	263.1	204
551831at33208	Duplicated	TRINITY_DN2418_c0_g1_i3:395-1708	263.1	204
551831at33208	Duplicated	TRINITY_DN2418_c0_g1_i7:395-1708	263.1	204
552201at33208	Duplicated	TRINITY_DN37622_c0_g1_i4:76-795	321.2	185
552201at33208	Duplicated	TRINITY_DN37622_c0_g1_i6:76-795	317.4	185
552201at33208	Duplicated	TRINITY_DN37622_c0_g1_i8:76-723	303.3	156
552201at33208	Duplicated	TRINITY_DN37622_c0_g1_i3:80-727	299.4	156
552201at33208	Duplicated	TRINITY_DN37622_c0_g1_i7:76-723	299.4	156
552359at33208	Duplicated	TRINITY_DN1458_c0_g1_i1:85-501	150.7	114
552359at33208	Duplicated	TRINITY_DN1458_c0_g1_i2:61-477	150.7	114
552359at33208	Duplicated	TRINITY_DN1458_c0_g1_i5:61-477	150.7	114
552359at33208	Duplicated	TRINITY_DN1458_c0_g1_i6:61-477	150.7	114
552764at33208	Complete	TRINITY_DN22992_c0_g1_i1:341-1021	295.9	170
552949at33208	Complete	TRINITY_DN33268_c0_g1_i3:120-1169	100.6	176
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i12:130-939	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i17:201-1010	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i1:130-939	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i25:130-939	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i26:201-1010	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i3:130-939	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i8:130-939	145.4	161
553411at33208	Duplicated	TRINITY_DN4782_c0_g1_i9:201-1010	145.4	161
553585at33208	Duplicated	TRINITY_DN2141_c0_g1_i3:470-1180	302.9	224
553585at33208	Duplicated	TRINITY_DN2141_c0_g1_i5:451-1161	302.9	224
554010at33208	Duplicated	TRINITY_DN12116_c0_g2_i12:103-831	267.6	210
554010at33208	Duplicated	TRINITY_DN12116_c0_g2_i1:103-831	267.6	210
554010at33208	Duplicated	TRINITY_DN12116_c0_g2_i4:103-831	267.6	210
554010at33208	Duplicated	TRINITY_DN12116_c0_g2_i5:103-831	267.6	210
554815at33208	Complete	TRINITY_DN9099_c0_g1_i1:1505-2164	247.9	183
555162at33208	Complete	TRINITY_DN218_c1_g1_i1:41-898	282.1	149
555390at33208	Duplicated	TRINITY_DN12652_c1_g2_i1:117-611	225.3	129
555390at33208	Duplicated	TRINITY_DN192198_c0_g1_i1:29-523	214.3	129
555538at33208	Duplicated	TRINITY_DN5187_c0_g1_i1:509-1201	109.2	129
555538at33208	Duplicated	TRINITY_DN5187_c0_g1_i4:872-1564	109.2	129
555538at33208	Duplicated	TRINITY_DN5187_c0_g1_i6:872-1564	109.2	129
555538at33208	Duplicated	TRINITY_DN5187_c0_g1_i7:509-1201	109.2	129
556039at33208	Missing
556189at33208	Duplicated	TRINITY_DN5682_c0_g1_i12:68-826	165.8	175
556189at33208	Duplicated	TRINITY_DN5682_c0_g1_i1:172-930	165.8	175
556337at33208	Complete	TRINITY_DN66244_c0_g1_i1:69-521	219.8	124
556445at33208	Duplicated	TRINITY_DN5251_c0_g1_i1:287-712	91.2	108
556445at33208	Duplicated	TRINITY_DN5251_c0_g1_i2:287-712	91.2	108
556445at33208	Duplicated	TRINITY_DN5251_c0_g1_i4:287-712	91.2	108
556461at33208	Duplicated	TRINITY_DN4207_c0_g1_i1:215-589	91.7	97
556461at33208	Duplicated	TRINITY_DN4207_c0_g1_i2:98-472	91.7	97
556461at33208	Duplicated	TRINITY_DN4207_c0_g1_i3:8-262	82.6	83
556510at33208	Duplicated	TRINITY_DN5929_c0_g1_i1:387-956	173.4	128
556510at33208	Duplicated	TRINITY_DN5929_c0_g1_i3:387-956	173.4	128
556587at33208	Duplicated	TRINITY_DN1490_c0_g1_i1:117-596	93.1	114
556587at33208	Duplicated	TRINITY_DN1490_c0_g1_i3:117-596	93.1	114
556587at33208	Duplicated	TRINITY_DN1490_c0_g1_i4:117-596	93.1	114
556750at33208	Duplicated	TRINITY_DN15119_c0_g1_i2:416-925	91.2	111
556750at33208	Duplicated	TRINITY_DN15119_c0_g1_i7:416-925	91.2	111
556925at33208	Complete	TRINITY_DN25915_c1_g1_i1:153-1709	50.3	68
557292at33208	Duplicated	TRINITY_DN5989_c0_g1_i12:64-771	210.3	184
557292at33208	Duplicated	TRINITY_DN5989_c0_g1_i15:64-771	210.3	184
557292at33208	Duplicated	TRINITY_DN5989_c0_g1_i16:54-761	210.3	184
557292at33208	Duplicated	TRINITY_DN5989_c0_g1_i5:64-771	210.3	184
557292at33208	Duplicated	TRINITY_DN5989_c0_g1_i7:18-725	210.3	184
557596at33208	Duplicated	TRINITY_DN701_c0_g4_i2:79-729	324.1	179
557596at33208	Duplicated	TRINITY_DN192006_c0_g1_i1:9-659	312.7	183
557694at33208	Duplicated	TRINITY_DN5831_c0_g1_i3:252-1034	59.7	210
557694at33208	Duplicated	TRINITY_DN5831_c0_g1_i4:252-1034	59.7	210
557694at33208	Duplicated	TRINITY_DN5831_c0_g1_i7:252-1034	59.7	210
557834at33208	Duplicated	TRINITY_DN1311_c0_g1_i5:1223-3208	356.7	350
557834at33208	Duplicated	TRINITY_DN1311_c0_g1_i3:1241-3208	355.0	349
557834at33208	Duplicated	TRINITY_DN1311_c0_g1_i2:1241-3208	355.0	349
557962at33208	Complete	TRINITY_DN10726_c0_g1_i2:49-837	303.6	225
558368at33208	Duplicated	TRINITY_DN14344_c0_g1_i1:1401-1982	192.4	178
558368at33208	Duplicated	TRINITY_DN14344_c0_g1_i6:1640-2221	192.4	178
558368at33208	Duplicated	TRINITY_DN14344_c0_g1_i7:1301-1882	192.4	178
558368at33208	Duplicated	TRINITY_DN14344_c0_g1_i8:248-829	192.4	178
558368at33208	Duplicated	TRINITY_DN14344_c0_g1_i9:1095-1676	192.4	178
558385at33208	Complete	TRINITY_DN15451_c0_g1_i1:47-901	209.2	189
558552at33208	Complete	TRINITY_DN115493_c0_g1_i1:243-674	230.7	124
558791at33208	Complete	TRINITY_DN18721_c0_g1_i1:422-943	233.3	123
558897at33208	Duplicated	TRINITY_DN39937_c0_g1_i1:324-857	166.6	148
558897at33208	Duplicated	TRINITY_DN39937_c0_g1_i2:324-857	166.6	148
558933at33208	Complete	TRINITY_DN7401_c0_g1_i5:8-475	183.8	135
559146at33208	Duplicated	TRINITY_DN2163_c0_g1_i1:449-815	92.1	89
559146at33208	Duplicated	TRINITY_DN2163_c0_g1_i5:452-817	89.5	90
559501at33208	Duplicated	TRINITY_DN3131_c0_g1_i1:1007-1804	264.2	202
559501at33208	Duplicated	TRINITY_DN3131_c0_g1_i2:1007-1804	264.2	202
559576at33208	Complete	TRINITY_DN28795_c0_g2_i1:54-1202	268.7	277
559732at33208	Duplicated	TRINITY_DN8498_c0_g1_i1:69-509	57.5	70
559732at33208	Duplicated	TRINITY_DN8498_c0_g1_i7:69-509	57.5	70
559883at33208	Duplicated	TRINITY_DN1474_c0_g1_i10:294-833	233.0	159
559883at33208	Duplicated	TRINITY_DN1474_c0_g1_i14:338-877	233.0	159
559883at33208	Duplicated	TRINITY_DN1474_c0_g1_i3:283-822	233.0	159
560453at33208	Duplicated	TRINITY_DN41081_c0_g1_i2:233-781	259.5	149
560453at33208	Duplicated	TRINITY_DN41081_c0_g1_i3:233-781	259.5	149
560453at33208	Duplicated	TRINITY_DN41081_c0_g1_i4:233-781	259.5	149
560453at33208	Duplicated	TRINITY_DN41081_c0_g1_i7:289-837	259.5	149
560566at33208	Duplicated	TRINITY_DN4192_c0_g1_i6:2122-2844	93.8	210
560566at33208	Duplicated	TRINITY_DN4192_c0_g1_i10:2122-2844	93.6	210
560566at33208	Duplicated	TRINITY_DN4192_c0_g1_i11:2122-2844	91.7	208
560566at33208	Duplicated	TRINITY_DN4192_c0_g1_i5:2122-2844	91.7	208
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i10:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i13:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i14:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i3:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i5:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i7:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i8:478-1119	108.5	86
560584at33208	Duplicated	TRINITY_DN2137_c0_g1_i9:478-1119	108.5	86
560694at33208	Complete	TRINITY_DN1036_c0_g1_i1:53-967	277.5	200
561054at33208	Duplicated	TRINITY_DN7230_c0_g1_i1:793-1392	160.6	129
561054at33208	Duplicated	TRINITY_DN7230_c0_g1_i2:793-1392	160.6	129
561248at33208	Complete	TRINITY_DN3406_c0_g1_i1:468-1355	154.9	220
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i10:599-1051	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i11:452-904	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i12:494-946	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i15:625-1077	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i18:673-1125	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i4:649-1101	184.5	124
561417at33208	Duplicated	TRINITY_DN740_c0_g1_i5:658-1110	184.5	124
561688at33208	Duplicated	TRINITY_DN6018_c0_g1_i1:122-736	223.2	218
561688at33208	Duplicated	TRINITY_DN6018_c0_g1_i2:167-781	223.2	218
561878at33208	Complete	TRINITY_DN4781_c0_g1_i1:48-998	225.8	201
561943at33208	Complete	TRINITY_DN2535_c0_g1_i4:399-1376	329.1	244
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i11:248-982	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i15:225-959	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i17:225-959	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i13:248-982	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i14:200-934	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i18:200-934	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i1:200-934	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i4:225-959	240.8	162
562780at33208	Duplicated	TRINITY_DN28143_c0_g1_i9:248-982	240.8	162
563084at33208	Duplicated	TRINITY_DN3388_c0_g1_i1:197-574	63.7	79
563084at33208	Duplicated	TRINITY_DN3388_c0_g1_i2:197-574	63.7	79
563084at33208	Duplicated	TRINITY_DN3388_c0_g1_i3:197-574	63.7	79
563084at33208	Duplicated	TRINITY_DN3388_c0_g1_i4:197-574	63.7	79
563358at33208	Duplicated	TRINITY_DN60976_c0_g1_i1:197-712	150.1	141
563358at33208	Duplicated	TRINITY_DN60976_c0_g1_i3:197-763	149.9	141
563359at33208	Complete	TRINITY_DN3018_c0_g1_i1:303-995	129.1	172
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i2:390-1607	280.4	265
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i3:595-1812	280.4	265
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i4:387-1604	280.4	265
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i5:598-1815	280.4	265
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i6:598-1815	280.4	265
563426at33208	Duplicated	TRINITY_DN1234_c0_g1_i7:385-1602	280.4	265
563679at33208	Duplicated	TRINITY_DN2468_c1_g1_i1:579-1001	138.0	99
563679at33208	Duplicated	TRINITY_DN2468_c1_g1_i2:579-1001	138.0	99
563679at33208	Duplicated	TRINITY_DN2468_c1_g1_i5:578-1000	138.0	99
563832at33208	Duplicated	TRINITY_DN8642_c0_g1_i8:107-658	112.9	133
563832at33208	Duplicated	TRINITY_DN8642_c0_g1_i9:107-658	112.4	133
563832at33208	Duplicated	TRINITY_DN8642_c0_g1_i10:107-658	112.4	133
563832at33208	Duplicated	TRINITY_DN8642_c0_g1_i2:107-658	112.4	133
564234at33208	Duplicated	TRINITY_DN1847_c0_g1_i3:71-679	194.1	146
564234at33208	Duplicated	TRINITY_DN1847_c0_g1_i4:56-664	194.1	146
564234at33208	Duplicated	TRINITY_DN1847_c0_g1_i5:20-628	194.1	146
564234at33208	Duplicated	TRINITY_DN1847_c0_g1_i6:20-628	194.1	146
564286at33208	Complete	TRINITY_DN4796_c0_g1_i1:631-1146	207.7	117
565053at33208	Duplicated	TRINITY_DN7337_c0_g1_i1:83-1094	143.9	156
565053at33208	Duplicated	TRINITY_DN7337_c0_g1_i3:83-1093	143.7	156
565053at33208	Duplicated	TRINITY_DN7337_c0_g1_i4:83-1093	143.7	156
566026at33208	Duplicated	TRINITY_DN256_c0_g1_i1:147-719	203.3	173
566026at33208	Duplicated	TRINITY_DN256_c0_g1_i3:147-719	203.3	173
566116at33208	Complete	TRINITY_DN7636_c0_g1_i1:65-820	336.7	212
566262at33208	Complete	TRINITY_DN16940_c0_g1_i1:25-453	145.2	100
566447at33208	Complete	TRINITY_DN16097_c0_g1_i1:641-1189	149.1	150
566527at33208	Duplicated	TRINITY_DN2925_c0_g1_i2:695-1426	233.2	172
566527at33208	Duplicated	TRINITY_DN2925_c0_g1_i3:41-772	233.2	172
566527at33208	Duplicated	TRINITY_DN2925_c0_g1_i1:695-1426	232.6	171
566916at33208	Duplicated	TRINITY_DN30775_c0_g3_i1:73-534	41.7	103
566916at33208	Duplicated	TRINITY_DN30775_c0_g3_i2:21-482	41.7	103
566916at33208	Duplicated	TRINITY_DN30775_c0_g3_i3:280-741	41.7	103
567650at33208	Duplicated	TRINITY_DN14653_c0_g1_i1:49-1308	161.7	210
567650at33208	Duplicated	TRINITY_DN14653_c0_g1_i2:290-1549	161.7	210
567750at33208	Duplicated	TRINITY_DN6271_c0_g1_i1:91-504	146.8	104
567750at33208	Duplicated	TRINITY_DN6271_c0_g1_i2:91-504	146.8	104
567809at33208	Duplicated	TRINITY_DN6481_c0_g2_i1:52-468	197.8	116
567809at33208	Duplicated	TRINITY_DN151726_c0_g1_i1:2-421	190.4	108
567809at33208	Duplicated	TRINITY_DN126581_c0_g1_i1:108-551	174.9	116
568022at33208	Duplicated	TRINITY_DN25979_c0_g1_i2:52-716	206.9	151
568022at33208	Duplicated	TRINITY_DN25979_c0_g1_i3:52-603	206.9	151
568022at33208	Duplicated	TRINITY_DN69578_c0_g1_i1:11-553	182.5	148
568170at33208	Duplicated	TRINITY_DN8055_c0_g1_i2:283-1041	132.4	161
568170at33208	Duplicated	TRINITY_DN8055_c0_g1_i3:283-1041	129.2	161
568839at33208	Complete	TRINITY_DN4709_c0_g1_i1:65-859	167.5	203
568949at33208	Complete	TRINITY_DN6532_c0_g1_i1:120-701	239.6	166
569294at33208	Complete	TRINITY_DN5101_c0_g1_i1:371-985	163.2	104
569303at33208	Complete	TRINITY_DN34103_c0_g1_i1:49-1083	269.5	247
569812at33208	Duplicated	TRINITY_DN3337_c0_g1_i1:77-1060	273.3	213
569812at33208	Duplicated	TRINITY_DN3337_c0_g1_i2:77-1060	273.3	213
569878at33208	Duplicated	TRINITY_DN8282_c1_g1_i1:232-846	214.1	165
569878at33208	Duplicated	TRINITY_DN8282_c1_g1_i5:232-1086	207.5	260
570262at33208	Duplicated	TRINITY_DN16247_c0_g1_i1:380-1138	243.2	175
570262at33208	Duplicated	TRINITY_DN16247_c0_g2_i1:82-840	242.3	175
570646at33208	Duplicated	TRINITY_DN13019_c0_g1_i1:185-670	183.3	140
570646at33208	Duplicated	TRINITY_DN13019_c0_g2_i1:152-637	183.3	140
570717at33208	Duplicated	TRINITY_DN293_c0_g1_i1:271-894	249.3	170
570717at33208	Duplicated	TRINITY_DN293_c0_g1_i2:271-894	249.3	170
571149at33208	Duplicated	TRINITY_DN28_c0_g1_i1:265-708	65.2	93
571149at33208	Duplicated	TRINITY_DN28_c0_g1_i2:275-718	65.2	93
571944at33208	Duplicated	TRINITY_DN30711_c0_g1_i1:104-877	169.4	199
571944at33208	Duplicated	TRINITY_DN30711_c0_g1_i2:104-877	169.4	199
572074at33208	Duplicated	TRINITY_DN2676_c0_g1_i1:67-1050	159.9	236
572074at33208	Duplicated	TRINITY_DN2676_c0_g1_i2:67-1071	157.0	236
572434at33208	Complete	TRINITY_DN4826_c0_g1_i3:22-969	236.0	187
572463at33208	Duplicated	TRINITY_DN36729_c0_g1_i2:356-1237	266.5	227
572463at33208	Duplicated	TRINITY_DN36729_c0_g1_i1:348-1229	266.3	226
572754at33208	Duplicated	TRINITY_DN6828_c0_g1_i1:231-716	168.1	123
572754at33208	Duplicated	TRINITY_DN6828_c0_g1_i2:76-561	168.1	123
572845at33208	Duplicated	TRINITY_DN2734_c0_g1_i1:872-1423	250.1	159
572845at33208	Duplicated	TRINITY_DN2734_c0_g1_i4:942-1493	250.1	159
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i11:149-1423	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i13:187-1461	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i16:176-1450	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i1:318-1592	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i3:187-1461	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i5:187-1461	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i8:329-1603	279.4	304
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i12:253-1494	268.0	277
573203at33208	Duplicated	TRINITY_DN848_c0_g1_i6:291-1532	268.0	277
573237at33208	Duplicated	TRINITY_DN1719_c0_g1_i1:487-1485	248.5	250
573237at33208	Duplicated	TRINITY_DN1719_c0_g1_i3:607-1605	248.5	250
573237at33208	Duplicated	TRINITY_DN1719_c0_g1_i5:865-1863	248.5	250
573313at33208	Duplicated	TRINITY_DN5658_c0_g1_i2:88-1179	250.8	257
573313at33208	Duplicated	TRINITY_DN5658_c0_g1_i3:84-1175	250.8	257
573313at33208	Duplicated	TRINITY_DN5658_c0_g1_i5:88-1179	250.8	257
574311at33208	Duplicated	TRINITY_DN5420_c0_g1_i11:614-886	56.3	69
574311at33208	Duplicated	TRINITY_DN5420_c0_g1_i12:565-837	56.3	69
574311at33208	Duplicated	TRINITY_DN5420_c0_g1_i14:614-886	56.3	69
574311at33208	Duplicated	TRINITY_DN5420_c0_g1_i4:614-886	56.3	69
574311at33208	Duplicated	TRINITY_DN5420_c0_g1_i8:565-837	56.3	69
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i15:337-792	171.3	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i7:337-792	171.3	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i10:210-665	171.2	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i12:210-665	171.2	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i14:337-792	170.5	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i1:337-792	170.5	125
575360at33208	Duplicated	TRINITY_DN1710_c0_g1_i9:341-796	170.5	125
576633at33208	Duplicated	TRINITY_DN14058_c0_g1_i2:1688-2359	268.2	168
576633at33208	Duplicated	TRINITY_DN14058_c0_g1_i3:1688-2359	268.2	168
576938at33208	Duplicated	TRINITY_DN5515_c1_g1_i4:96-455	93.5	83
576938at33208	Duplicated	TRINITY_DN5515_c1_g1_i9:96-455	93.5	83
576997at33208	Complete	TRINITY_DN19551_c0_g1_i1:186-683	200.8	143
577068at33208	Complete	TRINITY_DN6090_c0_g1_i1:319-1227	205.3	216
577339at33208	Duplicated	TRINITY_DN1896_c0_g1_i1:794-1225	116.3	111
577339at33208	Duplicated	TRINITY_DN1896_c0_g1_i3:791-1222	116.3	111
577339at33208	Duplicated	TRINITY_DN1896_c0_g1_i4:794-1225	116.3	111
577929at33208	Fragmented	TRINITY_DN21200_c0_g1_i1:179-709	40.4	70
578354at33208	Duplicated	TRINITY_DN1655_c0_g1_i3:27-473	208.2	127
578354at33208	Duplicated	TRINITY_DN192610_c0_g1_i1:26-472	203.1	127
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i18:888-1430	204.1	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i4:519-1061	204.1	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i11:218-781	196.0	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i14:519-1082	196.0	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i3:819-1382	196.0	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i5:519-1082	196.0	139
578582at33208	Duplicated	TRINITY_DN2317_c0_g1_i6:816-1379	196.0	139
578684at33208	Complete	TRINITY_DN45_c0_g1_i1:57-956	180.6	206
578726at33208	Duplicated	TRINITY_DN4459_c0_g1_i1:83-1063	203.2	171
578726at33208	Duplicated	TRINITY_DN4459_c0_g1_i3:78-1058	203.2	171
578726at33208	Duplicated	TRINITY_DN4459_c0_g1_i7:83-961	200.4	167
578726at33208	Duplicated	TRINITY_DN4459_c0_g1_i4:83-961	199.8	167
578734at33208	Duplicated	TRINITY_DN170_c0_g1_i10:175-882	180.9	192
578734at33208	Duplicated	TRINITY_DN170_c0_g1_i11:211-918	180.9	192
578734at33208	Duplicated	TRINITY_DN170_c0_g1_i1:208-915	180.9	192
578734at33208	Duplicated	TRINITY_DN170_c0_g1_i2:209-916	180.9	192
578959at33208	Duplicated	TRINITY_DN13445_c0_g1_i4:42-449	155.1	114
578959at33208	Duplicated	TRINITY_DN13445_c0_g1_i5:42-449	155.1	114
578959at33208	Duplicated	TRINITY_DN13445_c0_g1_i7:42-449	155.1	114
579029at33208	Complete	TRINITY_DN1905_c0_g1_i1:63-596	110.7	157
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i10:668-1270	148.4	170
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i12:686-1288	148.4	170
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i13:689-1291	148.4	170
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i14:681-1283	148.4	170
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i3:332-934	148.4	170
580062at33208	Duplicated	TRINITY_DN2240_c0_g1_i7:332-934	148.4	170
580288at33208	Duplicated	TRINITY_DN14046_c0_g1_i1:197-586	216.1	116
580288at33208	Duplicated	TRINITY_DN14046_c0_g1_i3:86-475	216.1	116
580288at33208	Duplicated	TRINITY_DN148782_c0_g1_i1:4-378	193.5	111
580851at33208	Duplicated	TRINITY_DN5602_c0_g1_i2:1151-1657	74.2	107
580851at33208	Duplicated	TRINITY_DN5602_c0_g1_i3:1151-1657	74.2	107
580851at33208	Duplicated	TRINITY_DN5602_c0_g1_i8:136-642	74.2	107
580896at33208	Complete	TRINITY_DN4757_c0_g1_i1:132-1757	208.1	241
581006at33208	Complete	TRINITY_DN51852_c1_g1_i1:58-849	118.0	120
581475at33208	Complete	TRINITY_DN295_c0_g1_i1:209-697	127.1	131
581543at33208	Duplicated	TRINITY_DN2350_c0_g1_i2:400-981	125.0	158
581543at33208	Duplicated	TRINITY_DN2350_c0_g1_i6:400-981	125.0	158
581543at33208	Duplicated	TRINITY_DN2350_c0_g1_i5:400-981	123.4	158
581547at33208	Duplicated	TRINITY_DN9097_c0_g1_i25:814-1335	233.6	151
581547at33208	Duplicated	TRINITY_DN9097_c0_g1_i7:803-1324	233.6	151
581547at33208	Duplicated	TRINITY_DN9097_c0_g1_i24:818-1339	232.6	151
581547at33208	Duplicated	TRINITY_DN9097_c0_g1_i26:801-1322	232.6	151
581621at33208	Duplicated	TRINITY_DN141116_c0_g1_i1:211-759	293.4	161
581621at33208	Duplicated	TRINITY_DN142535_c0_g1_i1:1-624	291.4	160
581717at33208	Duplicated	TRINITY_DN3088_c0_g1_i1:146-1192	197.8	193
581717at33208	Duplicated	TRINITY_DN3088_c0_g1_i2:146-1192	197.7	193
581779at33208	Duplicated	TRINITY_DN1709_c0_g1_i2:68-1060	103.0	180
581779at33208	Duplicated	TRINITY_DN1709_c0_g1_i1:68-1060	102.9	180
582265at33208	Duplicated	TRINITY_DN10066_c0_g1_i3:388-1125	196.3	154
582265at33208	Duplicated	TRINITY_DN10066_c0_g1_i2:388-1125	196.2	154
